actor,avg_rating,avg_popularity,movie_count
Gwyneth Paltrow,6.741692307692308,36.449384615384616,13
Gérard Depardieu,6.277666666666666,18.744083333333332,12
Ha Jung-woo,7.664142857142857,27.952428571428573,7
Hae Il,4.34,31.1267,10
Hailee Steinfeld,6.399461538461538,48.9316923076923,13
Haley Bennett,6.785200000000001,18.4632,5
Haley Joel Osment,6.733714285714286,25.72357142857143,7
Haley Lu Richardson,7.080500000000001,28.418166666666664,6
Halle Berry,6.317142857142857,28.757857142857144,14
Han Hyo-joo,7.150833333333334,23.371,6
Han Yi-seul,4.36,29.1872,5
Hank Azaria,6.209333333333333,37.42158333333334,12
Harold Perrineau,6.7446,16.0006,5
Harris Dickinson,6.966571428571428,35.248714285714286,7
Harrison Ford,6.8010769230769235,37.673256410256414,39
Harry Connick Jr.,6.8542000000000005,21.4364,5
Harry Dean Stanton,7.066857142857144,17.831285714285716,7
Harry Guardino,6.8924,14.568999999999999,5
Hart Bochner,5.827500000000001,16.394833333333334,6
Haruka Tomatsu,7.1958,22.7422,5
Harvey Keitel,6.922470588235294,22.265470588235292,17
Hayden Christensen,6.277153846153846,23.311230769230768,13
Hayden Panettiere,5.9562,27.240999999999996,5
Hayley Atwell,5.5766,78.0732,5
Heath Ledger,6.9056,34.2818,10
Heather Graham,5.9173636363636355,19.187454545454546,11
Hector Elizondo,6.367428571428571,21.961714285714287,7
Helen Hunt,6.748399999999999,22.431900000000002,10
Helen Mirren,6.76164705882353,21.331529411764706,17
Helena Bonham Carter,6.944090909090909,40.225227272727274,22
Henry Cavill,6.6196153846153845,52.65123076923077,13
Henry Czerny,6.473833333333334,24.299166666666665,6
Henry Fonda,6.987909090909091,16.391545454545454,11
Henry Golding,5.9071428571428575,25.884142857142855,7
Henry Thomas,6.262142857142857,28.111142857142855,7
Hilary Duff,6.059666666666666,18.8425,6
Hilary Swank,6.582357142857143,26.33092857142857,14
Hiromi Tsuru,6.982818181818183,37.162181818181814,11
Hiroshi Kamiya,7.58,23.1432,10
Hirotaka Suzuoki,7.269166666666667,29.2165,6
Hiroyuki Sanada,6.6318,21.6722,5
Holly Hunter,6.888,25.46,11
Hope Davis,6.789166666666667,21.985,6
Hugh Bonneville,7.0168333333333335,24.047,6
Hugh Grant,6.679866666666667,177.03346666666667,15
Hugh Jackman,6.521653846153845,31.779153846153847,26
Hugh Laurie,6.337625,25.92825,8
Hugo Weaving,6.802333333333333,34.308166666666665,12
Humphrey Bogart,7.588571428571428,18.05542857142857,7
Ian Holm,7.100454545454546,31.61527272727273,11
Ian McKellen,6.9762,50.2979,10
Ian McShane,6.504071428571429,84.00142857142858,14
Ice Cube,6.0913157894736845,22.01321052631579,19
Ichiro Nagai,7.093666666666667,25.9605,6
Idina Menzel,6.847,48.0325,8
Idris Elba,6.1714166666666666,39.30325,24
Iko Uwais,6.800142857142857,21.73442857142857,7
Ikue Otani,6.723608695652174,19.988652173913042,23
Imelda Staunton,7.0685714285714285,60.98457142857143,7
Imogen Poots,6.145272727272727,16.86890909090909,11
Ingrid Bergman,7.5098,22.8036,5
Inori Minase,7.579000000000001,22.604166666666668,6
Ioan Gruffudd,5.936375,30.225125000000002,8
Isabela Merced,5.007857142857143,38.268142857142855,7
Isabella Rossellini,6.0475,22.803625,8
Isabelle Adjani,6.758833333333333,19.368833333333335,6
Isabelle Fuhrman,6.1166,27.787,5
Isabelle Huppert,6.43925,16.927416666666666,12
Isaiah Washington,6.0744,20.4514,5
Isla Fisher,6.528928571428572,33.782357142857144,14
J.K. Simmons,6.548333333333334,24.512777777777778,18
J.T. Walsh,6.505,17.0898,5
Jack Black,6.028821428571428,43.21521428571429,28
Jack Dylan Grazer,7.393571428571429,45.51114285714285,7
Jack Hawkins,7.4572,20.9704,5
Jack Huston,6.3629999999999995,24.430799999999998,5
Jack Lemmon,7.0634999999999994,17.661285714285714,14
Jack Nicholson,6.97675,24.77465,20
Jack O'Connell,6.840375,18.3005,8
Jack Reynor,7.023666666666666,26.9075,6
Jack Warden,6.716285714285715,17.815428571428573,7
Jack Whitehall,4.0527999999999995,34.767399999999995,5
Jackie Chan,6.535964285714286,21.58182142857143,56
Jacob Elordi,6.941142857142857,59.49814285714286,7
Jacob Tremblay,7.038,27.724272727272727,11
Jacqueline Bisset,6.0207999999999995,16.0756,5
Jada Pinkett Smith,6.797357142857143,29.437071428571432,14
Jaden Smith,6.7042,50.2114,5
Jaeden Martell,6.792142857142857,21.456,7
Jai Courtney,6.0164285714285715,34.86257142857143,7
Jaime King,5.7982,17.4648,5
Jaime Pressly,5.413,29.731,5
Jake Gyllenhaal,6.815428571428571,36.00353571428572,28
Jake Johnson,6.616833333333333,37.934,6
James,3.1625,23.590500000000002,8
James Badge Dale,6.493333333333333,27.331555555555553,9
James Brolin,6.2585999999999995,18.1058,5
James Caan,6.901875,43.533875,8
James Coburn,6.588875,17.382875,8
James Corden,6.255875,22.938499999999998,8
James Cromwell,6.7144,28.3547,10
James Doohan,6.764799999999999,20.8656,5
James Earl Jones,6.524444444444445,27.200555555555557,9
James Franco,6.373619047619048,28.92980952380952,21
James Gandolfini,6.3445,21.472625,8
James Garner,7.281,33.2275,6
James Hong,6.728999999999999,33.517399999999995,5
James Marsden,6.067157894736842,30.294894736842103,19
James Mason,7.154222222222223,18.90122222222222,9
James McAvoy,6.282421052631579,27.849052631578946,19
James Norton,6.293166666666667,14.8975,6
James Purefoy,5.897285714285714,17.479285714285716,7
James Ransone,6.2594,18.3862,5
James Remar,6.1396,21.3528,5
James Spader,6.317181818181819,20.619727272727275,11
James Stewart,7.440733333333333,21.1832,15
James Woods,6.845142857142856,22.604285714285712,14
Jamie Bell,6.657733333333334,28.464533333333335,15
Jamie Chung,5.287166666666667,17.3205,6
Jamie Dornan,6.471636363636364,49.189818181818175,11
Jamie Foxx,6.730357142857143,31.440035714285717,28
Jamie Lee Curtis,6.317722222222222,25.464333333333332,18
Jane Fonda,6.719111111111111,34.74066666666667,9
Jane Seymour,6.6014,18.1054,5
Janet Leigh,7.345999999999999,19.35457142857143,7
Jang Dong-gun,7.343833333333333,14.955,6
Jang Hyuk,7.166,30.578166666666664,6
Jared Harris,6.2942,35.1772,5
Jared Leto,6.843818181818182,31.895818181818182,11
Jason Alexander,6.293428571428572,65.35785714285714,7
Jason Bateman,6.387700000000001,28.27355,20
Jason Biggs,6.1043,26.2109,10
Jason Clarke,6.586058823529411,25.818411764705882,17
Jason Flemyng,6.355833333333333,16.982166666666668,6
Jason Isaacs,6.822500000000001,21.670416666666668,12
Jason Lee,6.083636363636364,25.30627272727273,11
Jason Mantzoukas,6.3875,29.3145,6
Jason Momoa,5.7485,519.8188333333334,12
Jason O'Mara,7.0858888888888885,15.812777777777777,9
Jason Patric,6.1947,23.481299999999997,10
Jason Schwartzman,7.116,91.08144444444444,9
Jason Scott Lee,6.174833333333333,16.251166666666666,6
Jason Segel,5.964285714285714,25.82428571428571,7
Jason Statham,6.438179487179487,63.01161538461538,39
Jason Sudeikis,6.473714285714286,26.892285714285716,14
Javier Bardem,6.785166666666666,29.99491666666667,12
Jay Baruchel,6.9565882352941175,34.179235294117646,17
Jay Manalo,3.3628,28.5082,5
Jayma Mays,5.635166666666667,28.1255,6
Jean Reno,6.472888888888889,24.309055555555556,18
Jean-Claude Van Damme,5.904866666666666,22.271166666666666,30
Jeff Bennett,6.4692307692307685,19.805769230769233,13
Jeff Bridges,6.7449259259259255,23.805481481481483,27
Jeff Daniels,6.404272727272727,25.882090909090905,11
Jeff Fahey,5.836833333333334,87.52883333333334,6
Jeff Goldblum,6.0215,19.503333333333334,12
Jeffrey Dean Morgan,6.305545454545455,29.145727272727274,11
Jeffrey Donovan,6.354875,27.137249999999998,8
Jeffrey Wright,6.534928571428572,32.16007142857143,14
Jena Malone,6.7015,20.946099999999998,10
Jenna Ortega,6.207,58.069500000000005,12
Jennifer Aniston,6.417652173913043,27.832391304347826,23
Jennifer Beals,6.2498000000000005,15.9676,5
Jennifer Carpenter,6.951666666666667,30.072000000000003,6
Jennifer Connelly,6.701608695652174,24.389086956521737,23
Jennifer Coolidge,4.6000000000000005,23.098000000000003,7
Jennifer Ehle,6.235666666666667,35.559666666666665,6
Jennifer Garner,6.489666666666667,23.005708333333335,24
Jennifer Jason Leigh,6.722722222222222,22.411777777777775,18
Jennifer Lawrence,6.730555555555556,40.66872222222222,18
Jennifer Lopez,6.254913043478261,21.516695652173915,23
Jennifer Love Hewitt,5.831555555555556,31.793777777777777,9
Jennifer Tilly,6.344875,58.0655,8
Jenny Slate,6.967571428571429,42.202,7
Jensen Ackles,7.16425,62.099999999999994,8
Jeong Man-sik,7.37,22.377499999999998,6
Jeremy Davies,6.629599999999999,27.2596,5
Jeremy Irons,6.56372,23.60652,25
Jeremy Irvine,6.7366,19.955000000000002,5
Jeremy Renner,6.937916666666666,33.8465,12
Jerry O'Connell,6.315076923076924,21.673923076923074,13
Jerry Orbach,6.6942,53.209799999999994,5
Jesse Bradford,5.9350000000000005,19.4918,5
Jesse Eisenberg,6.52135294117647,29.001176470588234,17
Jesse Metcalfe,5.695285714285714,20.255285714285716,7
Jesse Plemons,5.921142857142857,66.91185714285714,7
Jessica Alba,5.8515,24.935111111111112,18
Jessica Biel,5.9734,21.898500000000002,10
Jessica Brown Findlay,6.3168,18.0542,5
Jessica Chastain,6.739105263157895,31.83042105263158,19
Jessica Lange,6.452999999999999,16.74122222222222,9
Jessie Buckley,6.552,18.48425,8
Jet Li,6.60796,21.36896,25
Jim Belushi,6.0153,16.8417,10
Jim Broadbent,6.676266666666667,27.5792,15
Jim Carrey,6.5995,32.579708333333336,24
Jim Carter,6.763166666666667,18.9405,6
Jim Caviezel,6.944714285714285,40.87914285714286,14
Jim Cummings,6.714833333333334,22.433555555555554,18
Jim Gaffigan,6.0338,16.9638,5
Jim Sturgess,6.6629000000000005,25.663,10
Jin Si-ah,4.761166666666667,23.108999999999998,6
Jo Wan-jin,3.025,22.414666666666665,12
Jo Yong-bok,4.825,27.653399999999998,5
Joan Allen,7.127625,24.143,8
Joan Chen,6.2698,16.781399999999998,5
Joan Cusack,6.701,28.010714285714283,14
Joaquim de Almeida,6.780571428571428,21.614714285714285,7
Joaquin Phoenix,6.9051,64.0172,20
Jodi Benson,6.6686000000000005,31.8286,5
Jodie Foster,6.943142857142857,22.688142857142857,14
Joe Pantoliano,6.922499999999999,30.251333333333335,6
Joe Pesci,7.3431,41.2165,10
Joel Courtney,7.0664,27.8344,5
Joel Edgerton,6.75115,24.896549999999998,20
Joel Kinnaman,6.24925,67.71475,8
Joel McHale,6.215272727272727,40.94109090909091,11
Joely Richardson,6.350875,27.393250000000002,8
Joey King,6.491818181818181,29.344454545454543,11
Joey Lauren Adams,5.9878,21.459,5
John Amos,6.2492,18.7922,5
John Boyega,6.127666666666666,23.624333333333336,6
John C. McGinley,5.5156,18.3294,5
John C. Reilly,6.7858,24.474333333333334,15
John Candy,6.137428571428572,20.023857142857143,7
John Cena,6.170466666666667,47.42166666666667,15
John Cho,6.581285714285714,28.181,7
John Cleese,6.637222222222222,22.73833333333333,9
John Corbett,5.8918,20.659,5
John Cusack,6.45304,20.09892,25
John David Washington,6.870833333333334,58.29683333333333,6
John DiMaggio,6.9658,20.2962,5
John Fiedler,7.156875,20.521875,8
John Gallagher Jr.,6.264571428571429,21.183,7
John Gielgud,6.819800000000001,36.8972,5
John Goodman,6.4795483870967745,24.71751612903226,31
John Hawkes,6.6708,18.807,5
John Heard,6.47675,22.243625,8
John Hurt,6.8143125,22.649,16
John Ingle,6.2,14.656833333333333,6
John Krasinski,6.215909090909091,25.750818181818182,11
John Leguizamo,6.4816666666666665,35.123444444444445,27
John Lithgow,6.546176470588235,27.05505882352941,17
John Malkovich,6.640655172413793,23.07262068965517,29
John Ortiz,6.493375,30.739,8
John Rhys-Davies,6.242571428571429,26.169714285714285,7
John Saxon,6.870400000000001,20.5434,5
John Travolta,6.1378055555555555,19.3305,36
John Turturro,6.660833333333334,21.751833333333334,12
John Wayne,7.05952,17.67368,25
Johnathon Schaech,5.776,15.840444444444444,9
Johnny Depp,6.703690476190476,36.42788095238095,42
Johnny Knoxville,6.021636363636364,17.838454545454546,11
Jon Bernthal,7.021999999999999,33.42966666666667,6
Jon Favreau,6.238,23.6595,8
Jon Hamm,6.474583333333334,21.915000000000003,12
Jon Heder,6.0694,17.7272,5
Jon Voight,6.876941176470588,44.795705882352934,17
Jonah Hill,6.498333333333333,33.60326666666666,15
Jonathan Groff,6.811222222222223,52.30422222222222,9
Jonathan Majors,6.9352,54.4852,5
Jonathan Pryce,6.81,24.703666666666667,9
Jonathan Rhys Meyers,6.4285,24.321250000000003,12
Jonny Lee Miller,6.417333333333333,23.28,6
Jordana Brewster,6.180499999999999,20.62633333333333,6
Jose Coronado,6.8164,23.6264,5
Joseph Cotten,7.067833333333333,19.226166666666668,6
Joseph Fiennes,6.602125,25.4195,8
Joseph Gordon-Levitt,6.7861052631578955,31.27957894736842,19
Josephine Langford,7.037999999999999,102.0174,5
Josh Brolin,6.460208333333334,40.55525,24
Josh Duhamel,6.381600000000001,22.197733333333336,15
Josh Flitter,5.667199999999999,15.4312,5
Josh Gad,6.621277777777778,37.56522222222222,18
Josh Hartnett,6.555083333333333,34.385333333333335,12
Josh Hutcherson,6.57104347826087,75.19482608695652,23
Josh Lucas,6.579615384615384,26.68953846153846,13
Joy Bryant,6.322833333333333,15.016333333333334,6
Judah Lewis,6.506285714285714,18.24657142857143,7
Judd Nelson,6.734999999999999,27.1244,5
Jude Law,6.7291923076923075,30.287884615384616,26
Judge Reinhold,5.863555555555555,22.72711111111111,9
Judi Dench,6.4301,33.64,10
Judy Davis,7.0176,19.0356,5
Judy Greer,6.2333,26.765499999999996,10
Julia Louis-Dreyfus,6.55,30.5194,5
Julia Ormond,6.7902000000000005,25.034200000000002,5
Julia Roberts,6.570363636363637,25.337757575757575,33
Julia Stiles,6.720555555555555,28.343444444444444,9
Julian Sands,6.381428571428572,17.635714285714286,7
Julianne Moore,6.5040689655172415,23.260241379310347,29
Julianne Nicholson,6.946714285714285,22.779,7
Julie Andrews,6.732375,35.9915,8
Julie Benz,5.5906,25.5274,5
Julie Bowen,6.3436,25.879399999999997,5
Julie Christie,6.991499999999999,15.250833333333333,6
Julie Delpy,7.374,18.5455,6
Julie Walters,6.975,25.733600000000003,5
Juliette Binoche,6.788818181818181,23.054636363636362,11
Juliette Lewis,6.609999999999999,20.654214285714286,14
Jun Jong-seo,6.999599999999999,32.160000000000004,5
Jung Woo-sung,7.087888888888888,26.100555555555555,9
Junichi Okada,7.038200000000001,35.6212,5
Junko Takeuchi,7.132142857142857,32.85064285714286,14
Jurnee Smollett,6.6565714285714295,23.875285714285717,7
Justice Smith,6.886428571428572,31.881285714285713,7
Justin Bartha,6.360571428571428,43.102714285714285,7
Justin Fletcher,7.065,25.4964,5
Justin Long,6.160875,27.7630625,16
Justin Theroux,6.965571428571429,24.840285714285717,7
Justin Timberlake,6.6851111111111114,44.99755555555556,18
K.J. Apa,7.125,21.3014,5
Kad Merad,6.171499999999999,15.849499999999999,6
Kaitlyn Robrock,7.274166666666667,23.673666666666666,6
Kal Penn,5.654444444444445,23.52111111111111,9
Kana Hanazawa,6.7630526315789465,55.309105263157896,19
Kanata Hongo,6.4719999999999995,26.839799999999997,5
Kang Min-woo,4.42,18.2815,10
Kappei Yamaguchi,7.234315789473684,21.320315789473685,38
Karen Allen,6.8618,26.262399999999996,5
Karen Gillan,6.837454545454546,53.729,11
Karen Mok Man-Wai,6.692333333333333,17.659166666666668,6
Karl Malden,7.256166666666666,16.384833333333333,6
Karl Urban,6.367538461538462,25.270692307692308,13
Kate Beckinsale,6.379681818181819,25.34513636363636,22
Kate Bosworth,6.075066666666667,21.166,15
Kate Higgins,7.4208,15.1364,5
Kate Hudson,6.179545454545454,18.629272727272728,11
Kate Mara,6.146800000000001,22.310000000000002,5
Kate McKinnon,6.3637999999999995,94.7114,5
Kate Micucci,7.294777777777778,21.048,9
Kate Winslet,6.99112,26.21092,25
Kate del Castillo,6.6116,16.009,5
Katherine Heigl,6.027214285714286,20.219357142857145,14
Katherine Waterston,6.745125,33.072625,8
Kathleen Barr,6.740777777777778,27.178,9
Kathleen Turner,6.629,18.046181818181818,11
Kathryn Hahn,6.436714285714286,27.12157142857143,7
Kathryn Newton,5.403,24.826833333333337,6
Kathy Bates,6.5496428571428575,26.30392857142857,14
Katie Aselton,6.2700000000000005,19.0904,5
Katie Holmes,6.367181818181819,21.514,11
Katrina Bowden,5.759166666666666,18.474999999999998,6
Kaya Scodelario,6.7702857142857145,47.503142857142855,7
Kazuhiko Inoue,7.0244285714285715,25.618,7
Kazuya Nakai,7.113578947368421,25.904684210526316,19
Keanu Reeves,6.569488372093023,34.668093023255814,43
Keegan-Michael Key,5.747142857142857,350.03214285714284,7
Keira Knightley,6.715454545454546,26.539136363636363,22
Keith Carradine,6.632833333333333,16.807166666666667,6
Keith David,6.5236,23.5898,5
Keke Palmer,6.592666666666666,29.446166666666667,6
Kellan Lutz,5.536375,80.538125,8
Kelly Hu,6.049857142857142,19.377857142857145,7
Kelly Macdonald,6.8842,31.992199999999997,5
Kelly Preston,6.225099999999999,21.7201,10
Kelly Reilly,6.473125,20.566375,8
Kelly Sheridan,7.0329523809523815,23.252095238095237,21
Kelsey Grammer,6.510071428571429,27.57,14
Kelvin Harrison Jr.,5.448600000000001,14.718799999999998,5
Ken Jeong,5.639833333333333,16.211833333333335,6
Ken Watanabe,7.553200000000001,50.309000000000005,5
Kenan Thompson,5.8,25.732166666666668,6
Kenichi Matsuyama,6.641800000000001,16.1406,5
Kenji Nojima,7.272833333333334,44.76083333333333,6
Kenneth Branagh,6.819375,36.500125,16
Kensho Ono,7.563571428571429,25.365142857142853,7
Keri Russell,6.522142857142858,23.289571428571428,7
Kerr Smith,5.7916,20.1342,5
Kerry Condon,6.668200000000001,69.91839999999999,5
Kerry Washington,6.534875,28.91975,8
Kevin Bacon,6.63656,23.94304,25
Kevin Conroy,6.964499999999999,18.287799999999997,10
Kevin Costner,6.8999999999999995,21.62913793103448,29
Kevin Dillon,6.3544285714285715,20.520285714285713,7
Kevin Durand,5.304333333333333,34.50966666666667,6
Kevin Hart,6.422499999999999,63.28165,20
Kevin James,6.120133333333333,34.2824,15
Kevin Kline,6.656384615384615,20.340769230769233,13
Kevin McKidd,7.2105999999999995,24.0644,5
Kevin Sorbo,6.2824,20.5808,5
Kevin Spacey,6.918318181818182,25.217818181818185,22
Kevin Zegers,5.789333333333334,19.325166666666668,6
Khary Payton,6.784333333333333,25.7045,6
Kiefer Sutherland,6.424615384615384,20.508846153846154,13
Kiersey Clemons,6.239333333333334,17.669666666666668,6
Kim Basinger,6.080384615384616,19.958384615384617,13
Kim Cattrall,6.5008333333333335,24.632833333333334,6
Kim Do-hee,6.446600000000001,19.900399999999998,5
Kim Hee-won,6.3776,20.6196,5
Kim Ji-ah,2.025,21.208375,8
Kim Ji-yeon,5.3,23.401,6
Kim Moo-yul,7.2724,38.0204,5
Kim Tae-ri,7.3942,38.7964,5
Kim Yoon-seok,7.185,15.849,5
Kirk Douglas,6.914384615384615,19.871692307692307,13
Kirsten Dunst,6.211636363636364,26.283227272727274,22
Kirstie Alley,6.162375,16.53125,8
Kiyoshi Kobayashi,7.421000000000001,15.733,5
Kodi Smit-McPhee,6.504,18.819285714285712,7
Koichi Yamadera,7.400421052631579,25.59894736842105,19
Koki Uchiyama,7.6378,25.708199999999998,5
Kotono Mitsuishi,7.883444444444444,34.31888888888889,9
Kris Kristofferson,6.632375,19.83275,8
Kristen Bell,6.57475,37.56665,20
Kristen Schaal,6.4695,18.287833333333335,6
Kristen Stewart,5.9407,34.06465,20
Kristen Wiig,5.568,47.381875,16
Kristin Chenoweth,6.4468000000000005,30.742200000000004,5
Kristin Davis,5.6204,22.968,5
Kristin Scott Thomas,6.6207777777777785,16.960388888888886,18
Kristy Swanson,5.659999999999999,14.843857142857143,7
Kumail Nanjiani,6.7985,276.36949999999996,6
Kurt Russell,6.708466666666666,23.104666666666667,30
Kyle Chandler,7.20188888888889,39.33144444444444,9
Kyle Gallner,6.2993749999999995,28.50975,8
Kyle MacLachlan,5.710125,23.646625,8
Kyra Sedgwick,6.523875,18.987875,8
LL Cool J,5.955,24.4392,5
LaKeith Stanfield,6.114666666666667,22.779666666666667,6
Lambert Wilson,6.236111111111111,24.35,9
Lana Condor,7.2446,37.822,5
Lance Henriksen,6.5033076923076925,28.762923076923077,13
Lau Ching-wan,6.734399999999999,20.8868,5
Laura Bailey,7.064727272727273,19.45418181818182,11
Laura Dern,7.063875,29.6926875,16
Laura Gemser,5.073777777777778,20.524,9
Laura Linney,6.241,24.13246666666667,15
Laura Ramsey,5.807666666666667,16.165666666666667,6
Laura Vandervoort,5.739833333333333,18.941833333333335,6
Lauren Bacall,6.8729,18.0,10
Lauren Graham,6.131,20.5096,5
Laurence Fishburne,6.919047619047619,31.80761904761905,21
Laurence Olivier,7.177499999999999,21.2925,6
Laurie Holden,6.4488,27.9274,5
Lea Thompson,6.368714285714286,32.334428571428575,7
Lee Byung-hun,6.937142857142858,27.085714285714285,7
Lee Chae-dam,3.9699999999999998,26.517500000000002,20
Lee Eun-mi,3.66,19.3089,10
Lee Jung-jae,6.8402,17.2802,5
Lee Marvin,6.805,18.4059,10
Lee Soo,3.457142857142857,21.282,7
Lena Headey,6.358769230769231,27.347923076923077,13
Lena Olin,5.64775,16.545749999999998,8
Leonard Nimoy,6.7673749999999995,19.296125,8
Leonardo DiCaprio,7.43104,54.024359999999994,25
Leonardo Sbaraglia,6.654000000000001,28.238400000000002,5
Leslie Bibb,5.727571428571429,18.326142857142855,7
Leslie Cheung,7.203666666666667,15.892833333333334,6
Leslie Mann,6.218642857142858,25.957071428571428,14
Leslie Nielsen,6.062636363636363,21.191181818181818,11
Liam Cunningham,6.862,19.0738,5
Liam Hemsworth,6.8362307692307684,38.986,13
Liam Neeson,6.502780487804878,37.12060975609756,41
Liev Schreiber,6.644642857142857,18.228928571428572,14
Lil Rel Howery,6.539875,32.4915,8
Lili Taylor,6.161888888888889,25.435111111111112,9
Lily Collins,6.6146,21.4828,10
Lily James,6.892375,29.11825,8
Lily Tomlin,6.540666666666667,23.302166666666665,6
Lin Shaye,6.396,38.79657142857143,7
Linda Cardellini,6.498,30.244625,8
Linda Hamilton,6.542166666666667,42.638,6
Linden Ashby,5.201333333333333,20.535333333333334,6
Lindsay Lohan,6.0661249999999995,32.763125,8
Lisa Kudrow,6.6496666666666675,16.762333333333334,6
Liv Tyler,5.9100769230769234,20.57923076923077,13
Lizzy Caplan,6.330571428571429,44.55685714285714,7
Lloyd Bridges,6.6126000000000005,19.7808,5
Lochlyn Munro,5.5183333333333335,20.229166666666668,6
Logan Lerman,6.62,51.484,6
Logan Marshall-Green,6.504666666666666,19.003333333333334,6
Logan Miller,6.3832,33.3474,5
Lou Diamond Phillips,6.280333333333334,18.118666666666666,6
Louis Gossett Jr.,5.985142857142857,17.829571428571427,7
Louis Koo,6.467,21.504428571428573,7
Louis Mandylor,5.9295,58.6058,10
Lucas Black,6.384,19.077800000000003,5
Lucy Hale,6.549,26.20542857142857,7
Lucy Liu,6.191588235294118,27.06,17
Ludacris,5.2025999999999994,99.43299999999999,5
Luigi Pistilli,7.188,19.836000000000002,5
Luis Callejo,6.181,17.540399999999998,5
Luis Guzmán,6.039444444444444,24.25088888888889,9
Luis Tosar,7.004599999999999,54.45,5
Luke Bracey,6.52625,27.410125,8
Luke Evans,6.487363636363637,29.52136363636364,11
Luke Goss,5.834833333333333,29.435999999999996,6
Luke Wilson,6.284142857142856,24.238142857142858,14
Lupita Nyong'o,7.018666666666667,49.00733333333333,6
Léa Seydoux,6.7347777777777775,28.32166666666667,9
Ma Dong-seok,7.224666666666667,76.38033333333333,12
Maaya Sakamoto,7.559785714285715,21.869071428571427,14
Macaulay Culkin,6.605142857142858,36.409285714285716,7
Mackenzie Davis,6.4938,24.369999999999997,5
Madeleine Stowe,6.4,20.00877777777778,9
Madison Iseman,6.8598,41.3868,5
Madison Pettis,6.422,26.2332,5
Madonna,5.8896,18.3274,5
Mads Mikkelsen,6.8964375,40.9558125,16
Mae Whitman,6.726999999999999,30.357800000000005,10
Maggie Cheung,7.1175,20.017666666666667,6
Maggie Grace,6.1722,34.3281,10
Maggie Gyllenhaal,6.663857142857142,21.102857142857143,7
Maggie Q,6.137499999999999,92.28916666666667,6
Maggie Smith,6.801916666666667,19.861416666666667,12
Mahershala Ali,5.0595,56.058166666666665,6
Maika Monroe,6.546166666666667,25.007,6
Malcolm McDowell,5.9848333333333334,30.56375,12
Malin Åkerman,6.340222222222222,43.85722222222223,9
Mamoru Miyano,7.067,19.105857142857143,14
Mandy Moore,6.536363636363637,33.65054545454546,11
Marcello Mastroianni,7.255599999999999,16.540399999999998,5
Marcia Gay Harden,6.563,20.879375,8
Marg Helgenberger,6.632571428571429,26.92985714285714,7
Margot Robbie,6.78825,57.509812499999995,16
Maria Bello,6.74125,23.746333333333336,12
Maribel Verdú,6.8712,27.557,5
Marilyn Monroe,7.128833333333334,17.6735,6
Marina Foïs,6.4098,16.8982,5
Mario Casas,6.815333333333333,31.592666666666666,9
Marion Cotillard,6.512363636363636,19.286363636363635,11
Marisa Tomei,6.166083333333333,26.888,12
Mariya Ise,7.134600000000001,21.0904,5
Mark Addy,5.994400000000001,15.762800000000002,5
Mark Dacascos,6.134857142857143,28.454,7
Mark Hamill,7.148187500000001,33.6711875,16
Mark Ruffalo,7.22973076923077,60.126038461538464,26
Mark Rylance,6.8952857142857145,25.76557142857143,7
Mark Strong,6.546523809523809,26.05995238095238,21
Mark Wahlberg,6.438666666666667,43.728,45
Marlon Brando,7.155777777777778,30.744777777777774,9
Marlon Wayans,6.348133333333333,38.09153333333334,15
Martha Higareda,7.6616,30.3284,5
Martin Balsam,7.088,21.90822222222222,9
Martin Donovan,6.6728000000000005,22.3816,5
Martin Freeman,6.84275,51.082750000000004,12
Martin Henderson,6.312142857142858,22.03957142857143,7
Martin Lawrence,5.857157894736842,26.85394736842105,19
Martin Sheen,6.848545454545455,27.483636363636364,11
Martin Short,6.328142857142857,20.323857142857143,7
Mary Elizabeth Winstead,6.3395,31.84991666666667,12
Mary Steenburgen,7.140666666666667,23.988666666666663,6
Mary-Louise Parker,6.6678,26.945999999999998,5
María Conchita Alonso,6.1738,23.0728,5
Masakazu Morita,6.899333333333334,22.975333333333335,6
Masaki Suda,6.7724,113.4364,5
Masako Nozawa,6.90464,41.94352,25
Masami Nagasawa,7.3709999999999996,19.8446,5
Mathieu Kassovitz,6.931399999999999,19.5232,5
Matt Bomer,6.6995555555555555,56.12511111111111,9
Matt Damon,6.893046511627907,37.58218604651162,43
Matt Dillon,6.633066666666666,20.856933333333334,15
Matt O'Leary,6.3066,14.7882,5
Matthew Broderick,6.498736842105263,30.63842105263158,19
Matthew Fox,6.623,17.4636,5
Matthew Goode,6.9926666666666675,29.824083333333334,12
Matthew Lillard,7.106925925925926,30.706,27
Matthew Macfadyen,6.716,26.383,6
Matthew McConaughey,6.584178571428572,34.0375,28
Matthew Modine,6.152,15.574666666666666,6
Matthias Schoenaerts,7.069599999999999,23.1478,5
Matthias Schweighöfer,6.7508,17.7454,5
Maureen O'Hara,6.831555555555556,19.467222222222222,9
Maurice Ronet,7.0506,14.4238,5
Max von Sydow,6.748777777777778,24.85377777777778,18
Maya Rudolph,6.297000000000001,28.63475,12
Mayumi Izuka,6.753857142857143,22.790714285714284,7
Mayumi Tanaka,7.04728125,33.5575,32
Mckenna Grace,6.333222222222222,57.42233333333334,9
Meagan Good,6.555714285714286,16.226714285714284,7
Meg Donnelly,7.2989999999999995,76.1108,5
